Date,usdjpy_Open,usdjpy_High,usdjpy_Low,usdjpy_Close,usdjpy_Volume,usdjpy_log_returns,usdjpy_squared_returns
2000-06-06,-0.20843193228656678,-0.22094568942892337,-0.31433025199415204,-0.30053706077205505,0.0,-2.0680460627977526,0.31608859201309436
2000-06-07,-0.30249490491703324,-0.30514490270901246,-0.3256867771513391,-0.3166104281382659,0.0,-0.3680470136146057,-0.08491305963706611
2000-06-08,-0.31856873872399805,-0.30099425000892965,-0.29699677633763755,-0.2975602925752101,0.0,0.4174977200280205,-0.07982047192841074
2000-06-09,-0.2965416499590551,-0.25237212449915275,-0.27547938973038455,-0.24100533036362354,0.0,1.2486682788647727,0.05659905691676981
2000-06-12,-0.24415191623867438,-0.2476283921598537,-0.24619201307521513,-0.2380285621667786,0.0,0.05734524950319043,-0.09709447837371774
2000-06-13,-0.2387941230377657,-0.25770848409045266,-0.2557550426717205,-0.24398164436941006,0.0,-0.14026111681224496,-0.09582500739248584
2000-06-14,-0.24058005410473526,-0.2505933379687194,-0.2503759240259536,-0.257674142207415,0.0,-0.31200676911271064,-0.08853613929573409
2000-06-15,-0.2620121353168476,-0.2725323083603507,-0.27547938973038455,-0.2671989828934137,0.0,-0.22001842689187123,-0.09315552383410321
2000-06-16,-0.2632026046267477,-0.28083406614773165,-0.26711156782890755,-0.2707711955678393,0.0,-0.08792062811366025,-0.0969026547655627
2000-06-19,-0.27272817592290377,-0.2867635053782478,-0.29161765769187065,-0.30053706077205505,0.0,-0.6719068291466703,-0.054604446096301974
2000-06-20,-0.3048762977410722,-0.3247124593182095,-0.316123291542741,-0.3273261577794259,0.0,-0.6082484930418187,-0.062445085560023476
2000-06-21,-0.32630837895318454,-0.33716441741845804,-0.31731895524986214,-0.31720587261584654,0.0,0.21834825895393858,-0.0924988250698086
2000-06-22,-0.3179737311711674,-0.3365713377792418,-0.38007761951093944,-0.37911892674354236,0.0,-1.4021702298675505,0.09187407639798319
2000-06-23,-0.37988858198346537,-0.3810428105889359,-0.3914341446681265,-0.3743562793050138,0.0,0.09918109571565648,-0.0963864543289061
2000-06-26,-0.3703630106873093,-0.3300488189095095,-0.3711119657559019,-0.3183963073799495,0.0,1.2507724623177006,0.057115386387249986
2000-06-27,-0.3179737311711674,-0.32767695273986,-0.3137324201405915,-0.3291120370211095,0.0,-0.24878642135622814,-0.09188822393503598
2000-06-28,-0.3334521032210628,-0.32827003237907615,-0.31193938059200255,-0.32851704673458726,0.0,0.004835111002500238,-0.09750007443906973
2000-06-29,-0.33047570284419314,-0.35080208240992367,-0.36513501525657444,-0.3386373318981666,0.0,-0.23579086172858996,-0.09248069670334996
2000-06-30,-0.34000081993611037,-0.2938786514999811,-0.34242242095429304,-0.291011765894998,0.0,1.0578396029283295,0.013363120620517359
2000-07-03,-0.2888020097298686,-0.2891353715478973,-0.2940085290940202,-0.30470426373300297,0.0,-0.3142708768265318,-0.08840163396031214
2000-07-04,-0.3108295526990504,-0.2861704257390316,-0.31014634104341354,-0.2856541281699472,0.0,0.41669347519407113,-0.07988722684029949
2000-07-05,-0.28582560935299894,-0.24584960562942038,-0.27846809298609465,-0.23624268292509498,0.0,1.0884265065096894,0.01981524902808647
2000-07-06,-0.23462679914675713,-0.22865391518987283,-0.21869767596863468,-0.2124298999235107,0.0,0.5170946610971509,-0.07057853517708064
2000-07-07,-0.21498064900161437,-0.20078505318051013,-0.19598462565426056,-0.1796877207135084,0.0,0.7110006190748179,-0.04703583883067286
2000-07-10,-0.18045113435940688,-0.20493570588059296,-0.2330424483694391,-0.23683812740267565,0.0,-1.266813347291266,0.05687177483538169
2000-07-11,-0.23522226090382659,-0.2470353125206375,-0.23124940882085016,-0.22790827700319924,0.0,0.1888373697555428,-0.09371956496207057
2000-07-12,-0.23224540632271812,-0.16995169774949695,-0.20554811126285866,-0.1648047881114005,0.0,1.3782703232660998,0.09001237050194097
2000-07-13,-0.16556776986234215,-0.17528805734079692,-0.2103298540671577,-0.16956698135887063,0.0,-0.11269716393004849,-0.0964591200556171
2000-07-14,-0.17211648657738973,-0.17350927081036358,-0.17327203135197916,-0.18385492367445627,0.0,-0.3215515535966308,-0.08796232976947257
2000-07-17,-0.1673541551335505,-0.15097722077951609,-0.15952509080473531,-0.17492507327497986,0.0,0.1872092936970686,-0.09378196809441876
2000-07-18,-0.1762838104683983,-0.17350927081036358,-0.17088115994982964,-0.15944669619529128,0.0,0.3300976411148893,-0.0863369543519799
2000-07-19,-0.16080543841850292,-0.1758811369800131,-0.16430637759694164,-0.16361389915623917,0.0,-0.09960074981128346,-0.09670848016040001
2000-07-20,-0.16675869337648105,-0.18181057621052926,-0.18941029931346529,-0.20230961475993134,0.0,-0.8571299498978495,-0.027295881201495415
2000-07-21,-0.2042646083955582,-0.1272590114702362,-0.18283551696057726,-0.11479789838896763,0.0,1.9034058570701105,0.2589266386371244
2000-07-24,-0.11913174530417839,-0.1302239572791019,-0.11888118899237883,-0.13861068139055194,0.0,-0.5262028739131864,-0.071384765758783
2000-07-25,-0.1393733572063906,-0.12014341296128765,-0.11469727804164034,-0.10586804798949122,0.0,0.7028134503374754,-0.048178132841255744
2000-07-26,-0.10662977363115267,-0.11540013300920389,-0.09317989143438735,-0.10646349246707189,0.0,-0.02142054307043668,-0.09750122089102516
2000-07-27,-0.11020163576509179,-0.11836462643085433,-0.10513379243304224,-0.10110585474202109,0.0,0.1075466713036066,-0.09620392566010116
2000-07-28,-0.10008105691610507,-0.09168192369992399,-0.11589248573666874,-0.07550719249875319,0.0,0.5447138657506301,-0.06767304249517186
2000-07-31,-0.0792444374610622,-0.0910888440607078,-0.08003032672861132,-0.0933664391066476,0.0,-0.3942557862854069,-0.08300842822365403
2000-08-01,-0.0971046565392354,-0.09286763059114111,-0.09317989143438735,-0.09931952130927908,0.0,-0.13733158517684305,-0.09589943874792013
2000-08-02,-0.0959137330250965,-0.12073649260050384,-0.12485813949170628,-0.1320621547103398,0.0,-0.7191285208646339,-0.04827770861201692
2000-08-03,-0.13282464049134302,-0.13081658453110284,-0.1529503084518473,-0.15289816951507915,0.0,-0.4625945538060469,-0.07741210576090748
2000-08-04,-0.15247079063648578,-0.15927852617968175,-0.14278899098968864,-0.13801523691297127,0.0,0.31597557261395165,-0.08725008397531381
2000-08-07,-0.1381824336922517,-0.1290377980006695,-0.11469727804164034,-0.11241657466970337,0.0,0.5478665941021914,-0.06733192088837565
2000-08-08,-0.11198802103630015,-0.12429406566137048,-0.12844421858888422,-0.13861068139055194,0.0,-0.5778679302659512,-0.06590840142146898
2000-08-09,-0.1393733572063906,-0.15690666001003223,-0.1619155061947921,-0.1773063969942441,0.0,-0.8538372509603507,-0.027839756545930853
2000-08-10,-0.17985612680657623,-0.19248374778034444,-0.1786516060098388,-0.1904034503546684,0.0,-0.29577971014272736,-0.08947089215781828
2000-08-11,-0.13282464049134302,-0.14267591537935043,-0.12963988229600534,-0.14515920807076407,0.0,0.9813687532824469,-0.0019696600741972224
2000-08-14,-0.13580104086821268,-0.09939014946087348,-0.11350161433451922,-0.08741335690401614,0.0,1.2448596845117483,0.05566669097502767
2000-08-15,-0.0869836234860099,-0.10116893599130679,-0.09616813867800471,-0.11122613990560043,0.0,-0.5240227426351627,-0.07160440741665916
2000-08-16,-0.10960662821226112,-0.11895770607007053,-0.12963988229600534,-0.1487309665541313,0.0,-0.8242796668565252,-0.03262728444248397
2000-08-17,-0.13341964804417367,-0.15809236690124936,-0.13382379324674382,-0.14039656063223555,0.0,0.1731730348119205,-0.09429852960035834
2000-08-18,-0.1369919643823516,-0.13437460997918474,-0.14159378329466024,-0.15647038218950476,0.0,-0.3591354015883692,-0.08553016132475716
2000-08-21,-0.16140044597133357,-0.1527560073099494,-0.15892725895117474,-0.13444347842960405,0.0,0.47173565770207043,-0.07502744337495504
2000-08-22,-0.14413568865022983,-0.15927852617968175,-0.14099595144109967,-0.15468404875676275,0.0,-0.4497603785702036,-0.07853256986243805
2000-08-23,-0.15544719101335544,-0.17943871004087975,-0.21809984411507413,-0.23326591472825003,0.0,-1.7348282668051198,0.19307830286051456
2000-08-24,-0.23522226090382659,-0.234583354420389,-0.22945636927226118,-0.2326709244417278,0.0,0.004634182956726284,-0.09750059369165488
2000-08-25,-0.24058005410473526,-0.23992016639890423,-0.22885853741870063,-0.24398164436941006,0.0,-0.2587228302583649,-0.09141300021915204
2000-08-28,-0.23700819197079614,-0.2612665095385346,-0.26352548873172965,-0.2564837074433121,0.0,-0.2855951504313338,-0.09003134002086684
2000-08-29,-0.25784481142583904,-0.2743115472779993,-0.27129547877964605,-0.28386824892826357,0.0,-0.6173422902540219,-0.06137340963977447
2000-08-30,-0.28463468583886004,-0.2737184676387831,-0.27547938973038455,-0.2552928184881507,0.0,0.6267257985143382,-0.058168806788789884
2000-08-31,-0.2560588803588695,-0.26719594876905073,-0.251571131720982,-0.25172106000478356,0.0,0.07068373235027929,-0.09690580457211795
2000-09-01,-0.25248656402069153,-0.2731253879995669,-0.2934106972404596,-0.2945839785694236,0.0,-0.9619150068299728,-0.00888358992259371
2000-09-04,-0.3066622288080418,-0.29328602424798017,-0.2922150335333385,-0.27910560148973507,0.0,0.3365137050860713,-0.08590924383597884
2000-09-05,-0.27927689263795136,-0.2861704257390316,-0.28205417208327255,-0.2999416162944744,0.0,-0.473171958230278,-0.07646451802908515
2000-09-06,-0.29951805033592477,-0.3092955554090953,-0.2934106972404596,-0.29577441333352655,0.0,0.08453723282136023,-0.09667311324211567
2000-09-07,-0.29594618820198565,-0.2891353715478973,-0.33883634185711514,-0.34280453485911444,0.0,-1.0622888200079676,0.010761570505749657
2000-09-08,-0.3423822127601494,-0.3004011703697134,-0.32210024204206844,-0.28505868369236653,0.0,1.2842562907272448,0.06544792233557008
2000-09-11,-0.29177886431097705,-0.2861704257390316,-0.273088518328235,-0.2862495726475279,0.0,-0.03505784317448108,-0.0974487675751207
2000-09-12,-0.27927689263795136,-0.25474399066880227,-0.2617324491831407,-0.23683812740267565,0.0,1.0885295240757433,0.019837288270023377
2000-09-13,-0.2453428397528133,-0.2369552205900385,-0.2264676660165511,-0.2285037214807799,0.0,0.1756863666492395,-0.09420885811442602
2000-09-14,-0.22926855174160965,-0.21323701128075861,-0.2157089727129246,-0.20766725248498213,0.0,0.45094906287511954,-0.07693216601492668
2000-09-15,-0.20009728450454964,-0.21323701128075861,-0.20255940800714858,-0.21659710288445855,0.0,-0.20524544346171522,-0.09374358794974595
2000-09-18,-0.22569668960767053,-0.24110587329012134,-0.22706549787011165,-0.23862400664435926,0.0,-0.4949584569778446,-0.07444399777597827
2000-09-19,-0.2387941230377657,-0.2488145514382861,-0.22586983416299053,-0.23505224816099207,0.0,0.07047632492293816,-0.09690900393296557
2000-09-20,-0.231054937012818,-0.23399072716838806,-0.2438011416730656,-0.2558882629657314,0.0,-0.46995168581984476,-0.07675531968169164
2000-09-21,-0.2590352807357391,-0.2701608945779165,-0.24977809217239305,-0.25350693924646717,0.0,0.044296878100296956,-0.09724547516872939
2000-09-22,-0.2643935281408866,-0.189519254358694,-0.24200810212447665,-0.17254374955571558,0.0,1.775413688637512,0.21280030564668528
2000-09-25,-0.17687927222546776,-0.19011188161069492,-0.18761680375278358,-0.19337976436045493,0.0,-0.4654582095007907,-0.07715771615685182
2000-09-26,-0.18699985107445447,-0.2114582247503253,-0.19837549705641008,-0.20409549400161495,0.0,-0.24409539813132172,-0.09210588825261355
2000-09-27,-0.2030741390856581,-0.20434307862859202,-0.19837549705641008,-0.21838298212614216,0.0,-0.32323283715975426,-0.08785941460753514
2000-09-28,-0.2197434346496924,-0.209679438219892,-0.19538724981279273,-0.19337976436045493,0.0,0.5417783901924773,-0.0679889149143163
2000-09-29,-0.1941440295465715,-0.16935861811028075,-0.17745594230271766,-0.1648047881114005,0.0,0.6177662473338029,-0.059270937441702136
2000-10-02,-0.16437730055244204,-0.14208283574013422,-0.1433868228432492,-0.12908538651349485,0.0,0.7704537715950462,-0.03834865687842217
2000-10-03,-0.12984778591023455,-0.1391178899312685,-0.12007639668740723,-0.11956054582749617,0.0,0.19847564520846533,-0.09333954744291345
2000-10-04,-0.12627592377629543,-0.11124948030912105,-0.11290378248095866,-0.10170084502854335,0.0,0.37878894395333423,-0.08289035409000345
