Date,ftse100_Open,ftse100_High,ftse100_Low,ftse100_Close,ftse100_Volume,ftse100_log_returns,ftse100_squared_returns
2000-02-28,0.03742439729681333,0.06769739300137831,-0.05540315261550688,-0.05134341013302015,-0.317460576564741,-1.3975436472552059,0.2962293166350613
2000-02-29,-0.05135518890037558,0.04455789762722929,-0.01445946026392528,0.06861079609375346,0.1048284276918526,1.8862134895285028,0.7912046693414309
2000-03-01,0.0686417286064852,0.17272834325131367,0.10522210199454402,0.1879334882384621,0.9155432639264943,1.8367937598117954,0.7342336195093909
2000-03-02,0.18800690717234783,0.21719956781958705,0.18764949139701284,0.2485421054339139,0.11179432058161809,0.9189457419582849,-0.04880084898289862
2000-03-03,0.24863710486677637,0.28029043096278267,0.25855839162755606,0.2985079047623749,0.0749463791548685,0.7505854305820724,-0.13577409368232643
2000-03-06,0.2986206951782885,0.3589282597938566,0.30715090562723535,0.37093120800639,0.5612168089797274,1.0761736985823884,0.04828175267291324
2000-03-07,0.37106978569635596,0.336331182543548,0.314799727275333,0.2795677669370948,0.19774493547022565,-1.3573804392455318,0.2619219584840754
2000-03-08,0.2796738134666789,0.25624749384778633,0.24434075772997196,0.22969224681841302,0.5207076938855764,-0.749516942218121,-0.13527212919607368
2000-03-09,0.22978053451005145,0.3145479531535825,0.26593743061871833,0.33873323793524746,-0.19094931099956744,1.6337843323275072,0.5160813366814898
2000-03-10,0.3388603511125364,0.40339948436212997,0.37473058241869106,0.37174328050801336,-0.14463385361998926,0.48939038937549945,-0.235943628438051
2000-03-13,0.37188214734712344,0.336693088858885,0.23840158480847978,0.2799284433898223,-0.536652145155552,-1.3639561994990184,0.2674705360607446
2000-03-14,0.280034618343023,0.310480479248527,0.3072409796413587,0.29814722830964735,-0.6851411893048038,0.2736376700357604,-0.2868043894032748
2000-03-15,0.2982598903019444,0.2629361404440447,0.25234943604912846,0.26198049609933477,0.2664934024118815,-0.5408344302193608,-0.21883767465299608
2000-03-16,0.2620802804487557,0.38143530181449603,0.29815229192359105,0.36146113909375,0.6197440520757347,1.483639123199302,0.371164603577983
2000-03-17,0.36150647402886105,0.4672137187868345,0.349534464048487,0.362092653175815,0.507383598515356,0.010405874280575987,-0.3097942540596126
2000-03-20,0.3622280837815493,0.4132517217734315,0.3668115387282232,0.4220697562892018,-0.6621004893334156,0.8828193879197566,-0.06894341521352114
2000-03-21,0.42222654253497965,0.39264336386081605,0.3848988401496352,0.416117053466836,0.015120009918815465,-0.08604199236808435,-0.30746992717000715
2000-03-22,0.4162717201741206,0.4484126857050787,0.39236795315492085,0.40863136562378094,0.2336931515206461,-0.1086002370380563,-0.30609455356291304
2000-03-23,0.4087833669530003,0.38107339549915903,0.3806697553401832,0.3951026957485809,-0.46447012003549454,-0.1974871501909902,-0.2976060380276774
2000-03-24,0.39524988001613637,0.5051768085673529,0.43097191806646795,0.524887647340722,0.03277953615970058,1.887595680491684,0.7928198136643508
2000-03-27,0.525081043255146,0.5190060433048758,0.484783452260087,0.4786197725220936,-0.6086366172096853,-0.6668025939268393,-0.17162268809694553
2000-03-28,0.478796694148349,0.48691819360943756,0.45715797182115986,0.44515877428682105,-0.7444006671342915,-0.4851355915856684,-0.23657957000629912
2000-03-29,0.4453237816825331,0.41677677755464665,0.40910502313535146,0.39889045908180343,-0.3869777826107545,-0.6757216246089401,-0.1679069513385522
2000-03-30,0.3990389920325415,0.3638996167889245,0.27250624286820474,0.26035723186886645,0.10064760356843294,-2.057255298749599,1.002803251381823
2000-03-31,0.2604564382336098,0.32647894513224646,0.24308060030311396,0.3460388077451333,-0.11433522579181694,1.2798415739799944,0.1968120608353325
2000-04-03,0.3461685221670818,0.31093242079353317,0.28996346557618774,0.27559944518431395,-0.26409762828990685,-1.0488358600195073,0.03169781061947537
2000-04-04,0.27570407874050434,0.30288750821309124,0.26980665875711146,0.24394226959906806,0.44166069972464944,-0.4749206543660588,-0.23962475644984838
2000-04-05,0.2440356311996037,0.20996850309948828,0.15075517521207116,0.20092092324137628,-1.0871423526173456,-0.6499752453144002,-0.17849886309180166
2000-04-06,0.20099896652309837,0.2428697593061046,0.2142850364514522,0.2656784206091673,-0.009256320563495799,0.9792256493990122,-0.01339077594962633
2000-04-07,0.26577952165347074,0.3526010781637702,0.30184181141917216,0.3728253098661959,-0.4626427541756947,1.5958475626585755,0.47814677794122706
2000-04-10,0.3729645619761558,0.3465453262701865,0.355203414927609,0.3399055465032091,-0.5503756412894889,-0.4858134595844411,-0.23637520233201398
2000-04-11,0.3400330770964534,0.3053281690957906,0.2184244866322155,0.20083108441798628,0.08958033724480431,-2.08632732166769,1.0401443476598418
2000-04-12,0.20090909571140825,0.22352674944967346,0.19610810040135154,0.1752164504784962,-0.30300699301325784,-0.3888786269094771,-0.2627088609699095
2000-04-13,0.17528534134305676,0.16784746283508004,0.13743696329941674,0.18080847684813456,0.07480465630322716,0.086354926937069,-0.30756797041715656
2000-04-14,0.1808793588275717,0.14723910492246461,0.0307133168971083,0.019456628880526686,-0.1641379242481458,-2.4936772943033887,1.6184373918531383
2000-04-17,0.019470059402546005,-0.016363734369769706,-0.18039380908203936,-0.14604409925942038,0.2834700821857674,-2.6340285175187304,1.8415026384223545
2000-04-18,-0.14608959745842356,-0.10123826825209582,-0.14754886906373765,-0.07443242813063937,-0.12011150565416871,1.15103987885617,0.09989237115841336
2000-04-19,-0.07445242804792905,-0.002353546474578369,-0.037495999222341654,0.0255894497360617,0.3830497113072176,1.5823478978087813,0.46486303159735115
2000-04-20,0.025605063929979858,0.04690808193109439,0.016855539670583012,0.076367321566146,-0.41589568629339063,0.7930179422977244,-0.11550939164941196
2000-04-26,0.11411415660570931,0.131963568971089,0.11818001785070487,0.09016638868429436,-0.08988159193588313,-0.3683129124718389,-0.26754713872655106
2000-04-27,0.09020499635058292,0.0994237777306446,0.011006440763214213,0.02053865823870919,-0.21942916223167583,-1.0840157622018352,0.05496817667517243
2000-04-28,0.020552474031578387,0.13169213923458625,0.057259227322859006,0.154111813550462,-0.40952459991733203,2.0709698587837635,1.01759632037204
2000-05-03,0.19567588310323744,0.1601644565699751,0.05437993456895368,0.025499170526282536,-0.5322973884414817,-2.62412756398148,1.825366537809093
2000-05-04,0.02551475257509519,0.03181305778822222,0.042141732054910466,0.0388477223683134,-0.35630337449413924,0.20996110039905705,-0.2963025988428065
2000-05-05,0.0388680573453844,0.06480479057367279,0.06733785042511453,0.07420238207700265,-0.4887627051963813,0.5519266837898991,-0.2158096865423035
2000-05-08,0.07423530554780558,0.09327710790906163,0.05275992047103685,0.053909377264202606,-1.0080352336102678,-0.31468150845362775,-0.2789315621057748
2000-05-09,0.05393507514250958,0.04238866648103267,-0.0024914797922522486,-0.02951742029953093,-0.36734916765842823,-1.3091532567135622,0.2220470746332133
2000-05-10,-0.029521427634818406,-0.01202527207737647,-0.02291806926826398,-0.050351219598227644,0.21226723313159554,-0.32921127664067074,-0.27602332603822916
2000-05-11,-0.05045295643791799,0.06091826982628573,-0.05774288005554135,0.08060604056187516,0.025955366121576444,2.056746631181164,0.9994163746703918
2000-05-12,0.08064124413989344,0.09761601155061991,0.09442376555017085,0.11451799445965441,-0.4351270477979343,0.5256105342642405,-0.22457764502980315
2000-05-15,0.11456527283693811,0.08523263667778477,0.09226418613838316,0.08222974517873267,-0.8255198211714896,-0.4982753115649959,-0.23256739741427093
2000-05-16,0.08226552689823387,0.13820027402234117,0.11881009656413387,0.145994611625342,-0.19404359326040346,0.9844901037130135,-0.010191385579028206
2000-05-17,0.14605309766806945,0.1133434890470017,0.06616820639781468,0.035781311940545894,-0.8000440649309909,-1.7057252385765962,0.5927379578576063
2000-05-18,0.035800555081667476,0.054048670072358904,0.07246723599036568,0.06897147254648098,-0.7750729279349727,0.5185847066481369,-0.22684591818358976
2000-05-19,0.06891222212794465,0.03741730948596478,-0.06890107317097334,-0.10022718010329859,-0.2916219239314031,-2.6697210154225877,1.9001767498927573
2000-05-22,-0.10025636458285532,-0.05975012269036223,-0.11137470560634838,-0.10915601414365278,-0.3767436748695022,-0.14216010253852,-0.3034649217045598
2000-05-23,-0.10918837785254665,-0.06119642390421499,-0.08059927098571094,-0.06288813932502434,-0.5431563651195161,0.7407626523315858,-0.14030617729006464
2000-05-24,-0.0629040287457496,-0.06246177196039926,-0.10624532004109723,-0.034207094957766776,0.004278211768252605,0.45647697202397536,-0.24556697826838308
2000-05-25,-0.034212772113681185,0.03470566021592775,0.0026379057729989065,0.06725792910623346,-0.0867980462547169,1.5933696559007584,0.47570004223382784
2000-05-26,0.06728837991279879,0.050614090869978014,0.033773197064695164,0.054450612136488434,-0.6326994395656385,-0.19831897959779532,-0.29750347790232
2000-05-31,0.18322525133860038,0.2021950202555491,0.1888191354243127,0.18297297595088874,0.43127627986802,-0.001676897689202579,-0.30981888791989126
2000-06-01,0.18295431727394637,0.25371635638625273,0.2058264274471135,0.28317541223714815,-0.5974147441388116,1.5146966609919148,0.3999947369106208
2000-06-02,0.28328274331650927,0.39652988460820315,0.2968024998680444,0.42378329972944934,0.54121885568676,2.0817929404273783,1.031514229152823
2000-06-05,0.4239406961050102,0.39725325588971205,0.38219925603854193,0.35190123135772,-0.6314819114310832,-1.0564480691466418,0.03666802421499755
2000-06-06,0.35203303317305623,0.38270064987068025,0.3368463308492616,0.35199107018111,-0.1310585222854956,0.0024039854635458987,-0.3098206851130125
2000-06-07,0.3521229039847463,0.3168976961082826,0.32460812833521835,0.3132088832055365,-0.6158966923824033,-0.574836341403288,-0.20706200508613354
2000-06-08,0.31332690809906955,0.35838628301918124,0.31866895541372614,0.30671538589727404,-0.6623860823526322,-0.09572535857530547,-0.3069181594744234
2000-06-09,0.30683109869529157,0.28580420608169094,0.2901436136044345,0.2590942037047364,-0.88281235760547,-0.7121178949474368,-0.15223299524185355
2000-06-12,0.25919296035161354,0.25633752907745555,0.2836644359836367,0.24745963568934223,-1.333216169385399,-0.17405751960932767,-0.3003186727426518
2000-06-13,0.24755424969454942,0.28833534354322454,0.28357436196951336,0.26207077530911393,-0.6508378172597966,0.22095520122183415,-0.2948421292347116
2000-06-14,0.2621705918036404,0.32132707632867513,0.2982423659377144,0.34252100126846996,-0.46613214256837937,1.2019479935448472,0.13697074170658627
2000-06-15,0.3426494631289415,0.3344333811338541,0.3375660441913792,0.30148403598036316,-0.3031422739170973,-0.6094190944052843,-0.1943503286403522
2000-06-16,0.30159788608712074,0.3348853226788603,0.3232583362796717,0.3332314907753883,-0.562752770332833,0.4737435955173354,-0.2406022008551345
2000-06-19,0.30159788608712074,0.2887872850882307,0.3165994500160619,0.3009432414944665,-1.1035134892978549,-0.4796688222232121,-0.23821731684365904
2000-06-20,0.30105689904420185,0.30758787682082145,0.33702647887750836,0.33404312289062243,-0.9825745085813069,0.4938678219155174,-0.23458263106143518
2000-06-21,0.334168566090479,0.3039723444607721,0.28195478725703127,0.28975918875518986,-0.8627564267822859,-0.6588583718157022,-0.17489080682415015
2000-06-22,0.28986886407517193,0.30234553143841586,0.26827671867331804,0.23203686395433637,-0.43165054330085345,-0.8666709930412048,-0.07653174171259833
2000-06-23,0.23212598647788554,0.19668124513664081,0.2268830956365542,0.21192441756109465,-0.5460724201578335,-0.30331354934246413,-0.2811157270811981
2000-06-26,0.2120063787823589,0.22732323496739132,0.22796310503516543,0.224280778868333,-1.0592701917945477,0.18820470908574963,-0.2989719866450931
2000-06-27,0.22436713973530584,0.20987802652065404,0.2249036642530133,0.19731327794132295,-0.6029183148775504,-0.4078523004478356,-0.2580126958835247
2000-06-28,0.19739003667326796,0.17914600146023435,0.17559099752578167,0.14157533421005447,-0.5608588376790805,-0.8502313676292679,-0.08528745090243062
2000-06-29,0.14163224671066613,0.11280107092316127,0.09478362222122967,0.07438294049656098,-0.004431301659888205,-1.0363267247817667,0.023608245960746333
2000-06-30,0.07441592825757493,0.11478979026085445,0.11098112688778942,0.14085398130459947,-0.3170826489603641,1.0274032388671168,0.01652894562366663
2000-07-03,0.14091063695797787,0.2478411163011725,0.174241205470235,0.283085133027369,-0.7092233375041626,2.1574887819065105,1.1308841202165707
2000-07-04,0.28319243196162464,0.2478411163011725,0.2605382623965317,0.2349231563489347,-0.8835961279213654,-0.723183497977019,-0.1473049068662931
2000-07-05,0.2350133065750277,0.2257864571747043,0.20681636283160132,0.20380721563597462,-0.3251093159215057,-0.47005779387676716,-0.24105171282256718
2000-07-06,0.2038862866202405,0.2189168574207775,0.20312684333602019,0.2372682138712472,-0.5236630310710294,0.5076105575458679,-0.230327698045955
2000-07-07,0.23735919908605638,0.276946328339236,0.24704034184106527,0.3075270180125082,-0.6004081025507515,1.0552006166635908,0.03444625943999268
2000-07-10,0.30764301980286446,0.28833534354322454,0.31281985650635735,0.2792973696941465,-0.9922696400231352,-0.4209418234751478,-0.2546428848179438
2000-07-11,0.27940331994521944,0.2837254515143286,0.30130180671986656,0.28795536610516315,-0.5847176650213074,0.13072284532941236,-0.3046135300192769
2000-07-12,0.2880643991502567,0.31536135966476064,0.31596937130263286,0.32646715583778824,-0.23067680309375707,0.575447321691244,-0.2076099607755152
2000-07-13,0.3265899015144741,0.30234553143841586,0.3101202723952641,0.28786552728177317,-0.05251400005311529,-0.5746430877425426,-0.20713095767981915
2000-07-14,0.2879745283385666,0.2774887464630764,0.30283174680366,0.2875946896524357,-0.5300147916036824,-0.002978523101415844,-0.3098161440848036
2000-07-17,0.2877035942739126,0.2978261159883542,0.3221787662664952,0.3327805351128816,-0.6566677800204973,0.6746444026977673,-0.16925651523391178
2000-07-18,0.3329055287516773,0.3029779847919255,0.29599271251180337,0.26513718573688144,-0.6374535970434253,-1.0092034624705186,0.006400879111326479
2000-07-19,0.26523809406735727,0.2686304273714564,0.27421589159481025,0.27866585561208146,-0.7005868328177765,0.20406627165844252,-0.29705483005516314
2000-07-20,0.2786812696493366,0.26655167280409403,0.292483341044469,0.28182254524962813,-0.6887379434941865,0.04837130223405507,-0.30912816064425314
2000-07-21,0.2819293946228229,0.24657576824498822,0.22481359023888992,0.20010929112614212,-0.8046779727164761,-1.23156539943226,0.1609207740209484
2000-07-24,0.20018704541552543,0.20463568113824845,0.19556809570204592,0.20272474589140296,-1.0761438004036037,0.040798766474423195,-0.30933232445172576
2000-07-25,0.20280343144801355,0.1861060777929954,0.21491511516488118,0.21120306465563965,-0.7974973482333146,0.12972213186251208,-0.3046936127455826
2000-07-26,0.21128476902967064,0.20734733040828549,0.23687164472468636,0.2079560958083138,-0.6424912002244949,-0.04817204597619027,-0.30906985556699235
2000-07-27,0.20803664405618438,0.23509627646216544,0.2127555357530935,0.17638919943284706,-0.07515529926078705,-0.47914821900557125,-0.23837231457945543
2000-07-28,0.17645850787016837,0.17543999252135073,0.1952082390309871,0.1615979417799062,-0.2701165548527961,-0.22485406065856908,-0.2940068573471734
2000-07-31,0.16166198359450265,0.1528429152710421,0.14328606220678555,0.1882941646911896,-0.7636191447432314,0.40842111993163793,-0.25841220295384565
2000-08-01,0.18836771204869196,0.18700996088300775,0.19421830364649928,0.20101120245115545,-0.9000402733436292,0.1944527750239928,-0.2982354045475031
2000-08-02,0.2008187843565236,0.2065339238971074,0.23642171403950413,0.21174385914153632,-0.09520908276803731,0.1639454850217315,-0.3016026040477716
2000-08-03,0.21182575607258955,0.18411735845530222,0.16263308166962082,0.1448223030573803,-0.1688877870940648,-1.0194698176097996,0.012860377281935976
2000-08-04,0.14488037168415238,0.19776608138432164,0.18126038779033843,0.18667090046072124,-0.744374899343084,0.6406540303390407,-0.18308520087178856
2000-08-07,0.1867438698335461,0.18475025315797688,0.21545511986418678,0.20858716950398964,-0.8991512845469699,0.334166393419043,-0.27544649363787665
2000-08-08,0.20866794245398795,0.20228549683438335,0.21113552165517668,0.18180066738292708,-0.5710693249450591,-0.40621031046048434,-0.2584279210814721
2000-08-09,0.18187190264491399,0.2412429462837484,0.21815470397528008,0.2322174223738947,-0.553094143261882,0.7660841127648637,-0.12850164354795454
2000-08-10,0.2323066091876549,0.1968621982943093,0.22832296170622426,0.20813621384148298,-0.8534714326838438,-0.363492029635856,-0.2686433790784353
2000-08-11,0.20821682622275917,0.17932695461790282,0.2094258729285712,0.2056110382860013,-0.38432370011638023,-0.0372427036999998,-0.3093663569577133
2000-08-14,0.2056907515451557,0.2304868257824345,0.22481359023888992,0.23753861111419552,-0.9581745576237221,0.4843104626677046,-0.23747272290268684
2000-08-15,0.23762969260751582,0.2590491783474926,0.273765960909628,0.28768496886221484,-0.5295488240460131,0.7547056006352648,-0.13385531019740388
2000-08-16,0.2877939056287973,0.3229538893510313,0.30715090562723535,0.33873323793524746,-0.30765593201028074,0.7616426377748245,-0.1306009332577241
2000-08-17,0.3387700397576517,0.30840128333199957,0.3296474398863461,0.32619675859483993,-0.3714033001417443,-0.1850945446383303,-0.2990832050796494
2000-08-18,0.3263194079930146,0.3215980647160128,0.3555632715986678,0.34919549738267996,-0.5759458794310818,0.3423063678134252,-0.273745892442996
2000-08-21,0.34932633578568345,0.324761655531056,0.3381060488906848,0.34784263039515995,-1.0042344844071591,-0.018961371434100406,-0.3096968625296185
2000-08-22,0.34797298709199703,0.3696848216443355,0.3641119546171299,0.38626370053161674,0.1001215111646128,0.5683016284245014,-0.21013733275154892
2000-08-23,0.3864077375581351,0.35657851683915653,0.3775202405439077,0.36948850219548,-0.19380524119173392,-0.2461327835461038,-0.29088766858808035
2000-08-24,0.36962656619097944,0.3699558100316732,0.3878686463030987,0.3611907418508017,-0.012938967390236799,-0.12146432436894691,-0.30516905369553415
2000-08-25,0.3613258513190917,0.3822487083256741,0.38030945928368964,0.36723372388294667,-0.4468621293770244,0.09033203047247541,-0.30735290596767506
2000-08-30,0.38776108625182154,0.3874910537080797,0.4233230964183703,0.41359187791135427,-0.3004280665765722,0.3823973739417541,-0.2647710120663309
2000-08-31,0.41374564549651716,0.4334085794902058,0.42251330906212925,0.46554205830940026,0.7250570147408575,0.7587586982006926,-0.1319574992483879
2000-09-01,0.4657143234427138,0.5806510465833836,0.5012511789690169,0.5758456372039755,0.521901601544858,1.5883770508560289,0.4707817975990308
2000-09-04,0.5760571773840004,0.5717026922620945,0.6005057123660398,0.5786416503887947,-0.6138653315088773,0.040937486806227066,-0.30932890389446976
2000-09-05,0.5788541861262579,0.5543479603941914,0.5596520940285816,0.5375144058909087,-0.40929483711239834,-0.5871248936626878,-0.20262994815330107
2000-09-06,0.5377122977295524,0.5150290459786545,0.5153787388524776,0.4853841074596936,-0.42094402605413006,-0.7502245272381171,-0.13494287794573123
2000-09-07,0.485563437616781,0.4635981864267851,0.49747158545931247,0.4804235951721203,-0.16249093292679867,-0.0707540250407798,-0.3082227730236864
2000-09-08,0.48060115907326423,0.4591692475555576,0.40082656215925955,0.4006044429084401,-0.3195005267020028,-1.1629002736933611,0.10993546856630924
2000-09-11,0.4007535861457666,0.36869046197548894,0.24874999056767072,0.38373852497613503,-0.2329959043024336,-0.24687200128865625,-0.2907742660560082
2000-09-12,0.38388166288053166,0.34871455741638313,0.37149099360829213,0.35983787486328167,-0.4368771102841115,-0.35149889562827136,-0.2713080708535166
2000-09-13,0.35997250262540526,0.32864817627844306,0.30454139553026544,0.2901203055943065,-0.12697218006317018,-1.0355736475129407,0.023124330822728516
2000-09-14,0.2902301094947106,0.34744920936019885,0.31048056845175764,0.35983787486328167,0.001585477587067059,1.0377221797993506,0.02312433082272858
2000-09-15,0.35997250262540526,0.3281061995037677,0.27142623346959355,0.23519355359188304,0.11071422066683632,-1.861042399161253,0.7644759836107133
2000-09-18,0.23528380009648717,0.24232734118226418,0.2301226844469531,0.2287903354933997,-0.6100817608332402,-0.09566615899051491,-0.3069217092441881
2000-09-19,0.22887830204759385,0.1963197801704689,0.22040435740119116,0.22274735346125468,-0.2950726606372765,-0.09032200136373567,-0.307233213110198
2000-09-20,0.2228331683318501,0.207166377250617,0.12960843300850705,0.11127102561232857,-0.2670222725919601,-1.7023090636637788,0.5891286124955553
2000-09-21,0.11131714786345184,0.07673622390150175,0.0313433956105373,0.038487045915585896,0.7038286494177313,-1.129268762675648,0.0860292664247092
2000-09-22,0.03850725246904027,0.008764038992907447,-0.03650606383785383,0.044529587561341746,0.22278693389206444,0.09547407124254517,-0.3070603189684226
2000-09-25,0.04455194564158946,0.10285835693302549,0.08119562765163982,0.09070762355658019,-0.18199285623902126,0.7191445957993613,-0.15006984457485512
2000-09-26,0.0907464239366964,0.05549497128621166,0.06931772119409017,0.05111380446577259,-0.4710194336340718,-0.6142498731382708,-0.1925156768905426
2000-09-27,0.05113850694344667,0.10511806465805636,0.07651661215700563,0.10171067748990938,0.05420974918061904,0.7866294573427011,-0.11863171307430166
2000-09-28,0.10175339565276237,0.08532311325661902,0.08560486048933857,0.09702100283167354,-0.16542201917665375,-0.0714403444470732,-0.30819208051498626
2000-09-29,0.09706205117389959,0.11704949798588532,0.11215077091508929,0.12416862179185277,-0.5513762905147142,0.42001577156231057,-0.255443956103744
2000-10-02,0.12421933640251226,0.1464256984112865,0.15192481923937104,0.11541990578466775,-0.4618783097032051,-0.13371655379381422,-0.30419223216809055
2000-10-03,0.11546750529939571,0.15221046191753249,0.15192481923937104,0.16998554094797455,-0.46114392765379086,0.8383876937039277,-0.09260774553124826
2000-10-04,0.17005256927808052,0.14281016605123711,0.15129474052594202,0.16087614848806203,-0.2939088154010703,-0.13815333999176327,-0.30381556397791165
2000-10-05,0.16093993329861983,0.1779711299828843,0.19367829894719366,0.20335625997346796,-0.3546821509639996,0.6484524455351105,-0.17997576656910988
2000-10-06,0.2034351703890117,0.19550637365929077,0.2038469960635726,0.2116540203181463,-0.16042736231426333,0.1269705525075547,-0.30491061080145393
2000-10-09,0.21173588526089945,0.17625384038169387,0.12411919077219706,0.09765207652734938,-0.8578090108704426,-1.7446751557961273,0.6344015832218175
2000-10-10,0.09769334957170317,0.09354853764556437,0.11224084492921269,0.08222974517873267,0.24585984360246213,-0.23779368566637085,-0.2921435048939507
2000-10-11,0.08226552689823387,0.04654661696492246,-0.015809252319471924,-0.03510900628278011,0.23451557352335267,-1.8380221469607674,0.7380783594017901
